Month,usg_apt,fg_apt,carrier,Total
2,MIA,PTP,AA,1180
2,MIA,PTY,CM,60648
2,MIA,PTY,AA,13961
2,MIA,PUJ,LA,802
2,MIA,PUJ,AA,27627
2,MIA,RTB,AA,6545
2,MIA,SAL,TA,3420
2,MIA,SAL,AA,17485
2,MIA,SAP,AA,16595
2,MIA,SAP,N3,1836
2,MIA,SCL,LA,26213
2,MIA,SCL,AA,13304
2,MIA,SCU,AA,3366
2,MIA,SCU,WL,417
2,MIA,SDQ,AA,45071
2,MIA,SID,VJT,2
2,MIA,SJO,AA,36717
2,MIA,SKB,AA,8792
2,MIA,SNU,AA,7011
2,MIA,SNU,WL,3305
2,MIA,SSA,VJT,2
2,MIA,STI,AA,15910
2,MIA,SVD,AA,3320
2,MIA,SXM,DL,189
2,MIA,SXM,AA,21820
2,MIA,TLV,LY,12239
2,MIA,UIO,AA,16967
2,MIA,UIO,XL,8470
2,MIA,UVF,AA,10970
2,MIA,VRA,AA,3500
2,MIA,VRA,WL,520
2,MIA,WAW,LO,7583
2,MIA,XPL,AA,17150
2,MIA,YHM,HAQ,4
2,MIA,YUL,AC,13996
2,MIA,YUL,AA,6752
2,MIA,YUL,TS,4045
2,MIA,YVR,AC,7255
2,MIA,YYZ,AC,12360
2,MIA,YYZ,AA,13770
2,MIA,YYZ,PD,5318
2,MIA,YYZ,RV,16142
2,MIA,YYZ,HAQ,4
2,MIA,ZRH,LX,21891
2,MIA,ZRH,VJT,6
2,MKE,CUN,SY,5032
2,MSN,YVR,UA,109
2,MSP,AMS,KL,4563
2,MSP,AMS,DL,26296
2,MSP,AUA,SY,1347
2,MSP,BZE,DL,2348
2,MSP,BZE,SY,1217
2,MSP,CDG,DL,9902
2,MSP,CUN,DL,45860
2,MSP,CUN,SY,29801
2,MSP,CUN,F9,9723
2,MSP,CZM,DL,3156
2,MSP,CZM,SY,4234
2,MSP,GCM,DL,441
2,MSP,GCM,SY,1127
2,MSP,HND,DL,6541
2,MSP,ICN,DL,12944
2,MSP,LBG,27Q,1
2,MSP,LHR,DL,6007
2,MSP,LIR,DL,6315
2,MSP,LIR,SY,2363
2,MSP,MBJ,DL,12105
2,MSP,MBJ,SY,2343
2,MSP,MEX,DL,6077
2,MSP,MZT,SY,3847
2,MSP,PLS,DL,955
2,MSP,PLS,SY,1287
2,MSP,PUJ,DL,13207
2,MSP,PUJ,SY,7502
2,MSP,PVR,DL,15294
2,MSP,PVR,SY,9072
2,MSP,RTB,SY,1239
2,MSP,SJD,DL,14474
2,MSP,SJD,SY,5532
2,MSP,SXM,SY,1310
2,MSP,YEG,DL,49
2,MSP,YEG,WS,4496
2,MSP,YOW,SY,68
2,MSP,YQR,BCQ,89
2,MSP,YUL,QK,1791
2,MSP,YUL,OO,188
2,MSP,YUL,9E,2595
2,MSP,YVR,AC,48
2,MSP,YVR,DL,7106
2,MSP,YWG,DL,98
2,MSP,YWG,OO,8303
2,MSP,YWG,09Q,56
2,MSP,YXE,WS,2636
2,MSP,YYC,DL,7192
2,MSP,YYZ,DL,54
2,MSP,YYZ,QK,4277
2,MSP,YYZ,OO,5791
2,MSP,YYZ,13Q,4
2,MSP,ZIH,SY,2557
2,MSY,BGI,VJT,4
2,MSY,CUN,NK,2596
2,MSY,LHR,BA,5730
2,MSY,SAP,NK,3024
2,MSY,YUL,RV,1627
2,MSY,YYZ,RV,3288
2,NUQ,PVR,VJT,8
2,OAK,BHD,36Q,2
2,OAK,BJX,Y4,5961
2,OAK,GDL,Y4,21037
2,OAK,GVA,SWQ,2
2,OAK,HKG,CX,254
2,OAK,LIN,VJT,1
2,OAK,MEX,Y4,5424
2,OAK,MLM,Y4,5452
2,OAK,PVR,AS,478
2,OAK,SAL,N3,2903
2,OAK,SJD,WN,1050
2,OAK,SJD,AS,852
2,OAK,SIR,0UQ,5
2,OGG,YEG,WS,1770
2,OGG,YVR,AC,8034
2,OGG,YVR,WS,16137
2,OGG,YYC,WS,8138
2,OGG,YYZ,AC,402
2,OKC,PVR,DL,166
2,OMA,GGT,VJT,10
2,ONT,GDL,Y4,15494
2,ONT,SAL,TA,4430
2,ONT,TPE,CI,16247
2,OPF,ASD,2NQ,2
2,OPF,BIM,04Q,3
2,OPF,CLO,3FQ,4
2,OPF,CXY,2NQ,9
2,OPF,DUS,VJT,2
2,OPF,ELH,04Q,31
2,OPF,ELH,2NQ,4
2,OPF,FAB,VJT,3
2,OPF,FAB,IFQ,2
2,OPF,GNB,VJT,2
2,OPF,LBG,VJT,5
2,OPF,LBG,AOQ,2
2,OPF,MHH,13Q,6
2,OPF,MHH,2NQ,5
2,OPF,NAS,04Q,32
2,OPF,NAS,LF,1
2,OPF,NAS,3FQ,9
2,OPF,NCE,HUQ,1
2,OPF,SAQ,2NQ,2
2,OPF,STN,VJT,4
2,OPF,TZN,04Q,4
2,OPF,WAW,24Q,10
2,OPF,YQX,0Q,3
2,OPF,YYZ,13Q,34
2,OPF,ZRH,CAZ,4
2,OPF,ZRH,IFQ,2
2,ORD,ADD,ET,8965
2,ORD,AKL,NZ,3472
2,ORD,AMM,RJ,8181
2,ORD,AMS,KL,4911
2,ORD,AMS,UA,5901
2,ORD,AUA,AA,1240
2,ORD,AUA,UA,2540
2,ORD,AUH,EY,19546
2,ORD,BJX,VB,1458
2,ORD,BJX,Y4,3571
2,ORD,BRU,UA,12884
2,ORD,BZE,UA,973
2,ORD,CDG,AF,7098
2,ORD,CDG,UA,5604
2,ORD,CUN,WN,5336
2,ORD,CUN,AA,19203
2,ORD,CUN,UA,46280
2,ORD,CUN,NK,17708
2,ORD,CUN,F9,10740
2,ORD,CPH,SK,6376
2,ORD,CZM,AA,1247
2,ORD,CZM,UA,1763
2,ORD,DEL,AI,17491
2,ORD,DOH,QR,19824
2,ORD,DUB,EI,10415
2,ORD,DXB,EK,17703
2,ORD,FRA,LH,11294
2,ORD,FRA,UA,18329
2,ORD,GCM,AA,1160
2,ORD,GCM,UA,1204
2,ORD,GDL,AM,4637
2,ORD,GDL,VB,9673
2,ORD,GDL,Y4,13420
2,ORD,GRU,UA,15747
2,ORD,GUA,UA,1198
2,ORD,HKG,CX,6936
2,ORD,HND,JL,9697
2,ORD,HND,NH,7811
2,ORD,HND,UA,8052
2,ORD,HUX,Y4,1197
2,ORD,ICN,KE,12788
2,ORD,IST,TK,22687
2,ORD,KEF,FI,5435
2,ORD,KRK,LO,1852
2,ORD,LHR,BA,16121
2,ORD,LHR,AA,10015
2,ORD,LHR,UA,13224
2,ORD,LHR,LX,124
2,ORD,LIR,AA,1585
2,ORD,LIR,UA,2528
2,ORD,LIS,TP,3511
2,ORD,MAD,IB,9987
2,ORD,MBJ,AA,9317
2,ORD,MBJ,UA,8153
2,ORD,MEX,AM,15548
2,ORD,MEX,UA,13615
2,ORD,MEX,VB,9655
2,ORD,MEX,Y4,14711
2,ORD,MLM,VB,3592
2,ORD,MLM,Y4,3066
2,ORD,MTY,OO,3111
2,ORD,MTY,VB,2676
2,ORD,MUC,LH,9008
2,ORD,MUC,UA,11269
2,ORD,NAS,AA,763
2,ORD,NAS,UA,6835
2,ORD,NRT,NH,8155
2,ORD,PLS,AA,876
2,ORD,PLS,UA,1999
2,ORD,PTY,CM,11035
2,ORD,PUJ,AA,9057
2,ORD,PUJ,UA,11358
2,ORD,PUJ,F9,11275
2,ORD,PVR,AA,10640
2,ORD,PVR,UA,7878
2,ORD,SJD,AA,10299
2,ORD,SJD,UA,8206
2,ORD,SJO,UA,1124
2,ORD,SNN,AF,197
2,ORD,SXM,UA,1546
2,ORD,TPE,BR,15745
2,ORD,UVF,UA,888
2,ORD,VIE,OS,4781
2,ORD,WAW,LO,8275
2,ORD,YOW,YX,7818
2,ORD,YUL,QK,9349
2,ORD,YUL,YX,7575
2,ORD,YVR,AC,7345
2,ORD,YVR,UA,7425
2,ORD,YYC,UA,15058
2,ORD,YYR,IFQ,3
2,ORD,YYZ,AC,22129
2,ORD,YYZ,UA,7508
2,ORD,YYZ,ZW,10487
2,ORD,YYZ,OO,10766
2,ORD,YYZ,YX,7244
2,ORD,ZIH,AS,1000
2,ORD,ZIH,UA,884
2,ORD,ZRH,UA,2854
2,ORD,ZRH,LX,8225
2,ORD,QRO,Y4,983
2,ORL,LPL,TEQ,5
2,ORL,MAN,TEQ,5
2,ORL,NAS,04Q,2
2,ORL,NAS,IWQ,2
2,PBI,ANU,36Q,5
2,PBI,ASD,04Q,12
2,PBI,AXA,3EQ,10
2,PBI,BGI,CRV,10
2,PBI,BGI,36Q,5
2,PBI,BLL,15Q,2
2,PBI,BOG,B6,122
2,PBI,BUD,TEQ,3
2,PBI,CCZ,04Q,6
2,PBI,DAV,36Q,2
2,PBI,ELH,04Q,34
2,PBI,ELH,15Q,8
2,PBI,FAB,VJT,7
2,PBI,FAB,IFQ,4
2,PBI,FAB,AOQ,2
2,PBI,GVA,1HQ,2
2,PBI,LBG,CAZ,2
2,PBI,MHH,04Q,28
2,PBI,MHH,2NQ,8
2,PBI,MUC,1HQ,2
2,PBI,NAS,04Q,4
2,PBI,NAS,IWQ,2
2,PBI,PAP,NK,167
2,PBI,SNN,TEQ,4
2,PBI,VLC,AOQ,4
2,PBI,YQB,VJT,7
2,PBI,YUL,AC,2352
2,PBI,YUL,VJT,5
2,PBI,YYZ,AC,7464
2,PBI,YYZ,13Q,10
2,PDK,BRN,GEQ,1
2,PDK,FAO,IFQ,8
2,PDX,AMS,DL,7136
2,PDX,CUN,AS,1069
2,PDX,GDL,Y4,11321
2,PDX,LHR,BA,2862
2,PDX,PVR,AS,9228
2,PDX,RKE,15Q,6
2,PDX,SJD,AS,8682
2,PDX,YVR,QX,1149
2,PDX,YVR,QK,8607
2,PDX,YVR,OO,908
2,PHL,AMS,AA,4422
2,PHL,AUA,AA,10268
2,PHL,BCN,AA,4423
2,PHL,BCN,VJT,1
2,PHL,CDG,AA,7615
2,PHL,CUN,AA,28994
2,PHL,CUN,NK,7089
2,PHL,CUN,F9,7420
2,PHL,DOH,AA,15531
2,PHL,DUB,AA,9274
2,PHL,FCO,AA,6841
2,PHL,FRA,4Y,2246
2,PHL,GCM,AA,1060
2,PHL,LHR,BA,10545
2,PHL,LHR,AA,8964
2,PHL,LIS,AA,8204
2,PHL,MAD,AA,5976
2,PHL,MBJ,AA,10207
2,PHL,MHH,VJT,6
2,PHL,NAS,AA,5453
2,PHL,PLS,AA,5130
2,PHL,PUJ,AA,10722
2,PHL,PUJ,NK,4332
2,PHL,PUJ,F9,4853
2,PHL,SDQ,F9,593
2,PHL,SJO,SY,52
2,PHL,SXM,AA,500
2,PHL,UVF,AA,669
2,PHL,YGK,04Q,4
2,PHL,YUL,QK,1804
2,PHL,YUL,PT,6864
2,PHL,YWG,AC,50
2,PHL,YYZ,DL,54
2,PHL,YYZ,QK,5129
2,PHL,YYZ,PT,10414
2,PHL,YYZ,YX,25
2,PHL,ZRH,AA,4960
2,PHX,CUN,WN,7140
2,PHX,CUN,AA,10530
2,PHX,CUL,Y4,991
2,PHX,GDL,AA,3039
2,PHX,GDL,OO,3428
2,PHX,GDL,Y4,8624
2,PHX,GUA,AS,119
2,PHX,HMO,AA,2867
2,PHX,HMO,OO,2100
2,PHX,LBG,VJT,2
2,PHX,LHR,BA,13809
2,PHX,LHR,AA,7146
2,PHX,LTO,OO,3451
2,PHX,MEX,AA,8529
2,PHX,MTY,MQ,2816
2,PHX,MZT,AA,8420
2,PHX,PVR,WN,7934
2,PHX,PVR,AA,17719
2,PHX,SJD,WN,14994
2,PHX,SJD,AA,24681
2,PHX,TIJ,OO,784
2,PHX,YEG,AC,54
2,PHX,YEG,WS,12084
2,PHX,YEG,07Q,2729
2,PHX,YLW,WS,1250
2,PHX,YQR,WS,2452
2,PHX,YUL,RV,515
2,PHX,YVR,AC,11102
2,PHX,YVR,QK,873
2,PHX,YVR,WS,8050
2,PHX,YWG,WS,3821
2,PHX,YWG,09Q,57
2,PHX,YXE,WS,2606
2,PHX,YYC,WS,27182
2,PHX,YYC,07Q,2789
2,PHX,YYC,Y9,1488
2,PHX,YYZ,AC,14605
2,PHX,YYZ,Y9,1541
2,PHX,ZIH,AA,1564
2,PHX,ZLO,OO,943
2,PIE,KIN,09Q,52
2,PIE,SJO,SY,48
2,PIT,CUN,AA,1273
2,PIT,CUN,G4,2009
2,PIT,DIJ,VJT,8
2,PIT,LHR,BA,3070
2,PIT,PUJ,G4,1401
2,PIT,YOW,QK,28
2,PIT,YUL,AC,51
2,PIT,YVR,09Q,60
2,PIT,YWG,AC,51
2,PIT,YWG,09Q,56
2,PIT,YYZ,QK,2594
2,PIT,YYZ,13Q,24
2,PPG,APW,2OQ,1400
2,PPG,TBU,2OQ,29
2,PPG,VAV,2OQ,11
2,PSF,YYZ,04Q,2
2,PSM,PLS,VJT,2
2,PSP,YEG,WS,8452
2,PSP,YVR,AC,8514
2,PSP,YVR,WS,11856
2,PSP,YVR,SY,50
2,PSP,YVR,13Q,3
2,PSP,YWG,WS,4736
2,PSP,YYC,WS,16458
2,PSP,YYC,13Q,13
2,PSP,YYZ,RV,4211
2,PUB,YYZ,AC,60
2,PVD,SAW,VJT,2
2,PWK,NCE,15Q,6
2,PWK,PVR,3FQ,21
2,RDU,CDG,AF,4445
2,RDU,CUN,DL,934
2,RDU,CUN,AA,1334
2,RDU,CUN,B6,1148
2,RDU,KEF,FI,3614
2,RDU,LHR,AA,7361
2,RDU,POS,B6,160
2,RDU,PUJ,DL,156
2,RDU,YOW,AC,50
2,RDU,YVR,AC,22
2,RDU,YVR,13Q,6
2,RDU,YYZ,QK,4696
2,RDU,YYZ,13Q,7
2,RIC,LTN,VJT,3
2,RIC,STN,VJT,3
2,RIC,YHZ,1BQ,205
2,RIC,YYZ,13Q,8
2,RNO,GDL,Y4,5862
2,RNO,GVA,IFQ,4
2,RNO,GVA,NIQ,5
2,ROC,YUL,13Q,10
2,RST,SNN,10Q,6
2,RSW,FRA,4Y,2587
2,RSW,HAV,WL,612
2,RSW,SJO,AA,164
2,RSW,SXM,AA,125
2,RSW,UIO,AA,159
2,RSW,VRA,AA,98
2,RSW,YOW,WS,2709
2,RSW,YYZ,AC,1567
2,RSW,YYZ,WS,12903
2,RSW,YYZ,PD,7107
2,RSW,YYZ,RV,16483
2,RSW,YYZ,Y9,1017
2,SAN,CUN,AS,707
2,SAN,LHR,BA,13401
2,SAN,MUC,LH,3546
2,SAN,NRT,JL,4698
2,SAN,PVR,AS,3363
2,SAN,SAL,DL,177
2,SAN,SJD,WN,839
2,SAN,SJD,AS,8368
2,SAN,YVR,QK,10994
2,SAN,YYC,WS,5428
2,SAN,YYZ,AC,7118
2,SAN,ZIH,AS,888
2,SAT,BJX,VB,1554
2,SAT,GDL,09Q,67
2,SAT,GDL,Y4,8630
2,SAT,GUA,09Q,191
2,SAT,MEX,5D,9112
2,SAT,MEX,VB,6801
2,SAT,MEX,Y4,5563
2,SAT,MLM,09Q,68
2,SAT,MTY,VB,8857
2,SAT,SAL,09Q,16
2,SAT,SAP,09Q,1662
2,SAT,QRO,VB,1612
2,SAT,NLU,09Q,35
2,SAV,LIR,VJT,8
2,SAV,RSD,04Q,4
2,SBA,HAM,36Q,6
2,SBA,YYZ,AC,56
2,SBA,YYZ,13Q,12
2,SCF,YHM,HAQ,8
2,SCF,YYC,3EQ,4
2,SDF,AUA,X9,196
2,SEA,AMS,DL,12528
2,SEA,BZE,AS,4711
2,SEA,CDG,AF,4951
2,SEA,CDG,DL,8132
2,SEA,CDG,TN,2200
2,TEB,LTN,JCO,3
2,TMB,MHH,2LQ,5
2,TPA,CXY,2LQ,5
2,TPA,HAV,GCA,147
2,TPA,HOG,GCA,329
2,TPA,SNU,GCA,257
2,ZZZ,SAQ,2LQ,16
2,SEA,CUN,DL,9466
2,SEA,CUN,AS,15039
2,SEA,DOH,QR,19103
2,SEA,DUB,EI,1864
2,SEA,DXB,EK,14427
2,SEA,FRA,LH,8569
2,SEA,FRA,DE,5928
2,SEA,GDL,Y4,11471
2,SEA,HND,DL,12794
2,SEA,HND,NH,6787
2,SEA,ICN,KE,13230
2,SEA,ICN,DL,13078
2,SEA,ICN,OZ,10929
2,SEA,IST,TK,13308
2,SEA,KEF,FI,8073
2,SEA,LHR,BA,13193
2,SEA,LHR,VS,6912
2,SEA,LHR,DL,3984
2,SEA,MEX,AM,7324
2,SEA,NAS,AS,2369
2,SEA,NRT,JL,8305
2,SEA,PPT,TN,2627
2,SEA,PVG,DL,12585
2,SEA,PVR,DL,8899
2,SEA,PVR,AS,18208
2,SEA,SIN,SQ,5813
2,SEA,SJD,DL,7114
2,SEA,SJD,AS,17690
2,SEA,TPE,BR,22714
2,SEA,YEG,QX,3126
2,SEA,YLW,OO,3190
2,SEA,YVR,QX,8968
2,SEA,YVR,QK,11439
2,SEA,YVR,OO,18990
2,SEA,YYC,QX,3257
2,SEA,YYC,WS,3584
2,SEA,YYJ,OO,6340
2,SEA,YYZ,AC,5438
2,SFB,YKF,07Q,3520
2,SFB,YOW,07Q,2892
2,SFB,YQG,07Q,876
2,SFB,YSJ,07Q,1015
2,SFB,YWG,07Q,2464
2,SFB,YXU,07Q,2453
2,SFB,YYZ,07Q,6747
2,SFO,AKL,NZ,11657
2,SFO,AKL,UA,11239
2,SFO,AMS,KL,9913
2,SFO,AMS,VJT,4
2,SFO,BLR,AI,6576
2,SFO,BNE,UA,8124
2,SFO,BOM,AI,8675
2,SFO,CDG,AF,13705
2,SFO,CDG,UA,3810
2,SFO,CHC,UA,3305
2,SFO,CUN,AS,8201
2,SFO,CUN,UA,16298
2,SFO,CPH,SK,8461
2,SFO,DEL,AI,21308
2,SFO,DOH,QR,17709
2,SFO,DUB,EI,8462
2,SFO,DUB,24Q,5
2,SFO,DUB,27Q,1
2,SFO,DXB,EK,22572
2,SFO,FRA,LH,13690
2,SFO,FRA,UA,12188
2,SFO,GDL,AM,5088
2,SFO,HEL,VJT,2
2,SFO,HKG,CX,18002
2,SFO,HKG,UA,28086
2,SFO,HND,JL,8551
2,SFO,HND,NH,8959
2,SFO,HND,UA,9970
2,SFO,HND,VJT,1
2,SFO,ICN,KE,18259
2,SFO,ICN,UA,11432
2,SFO,ICN,OZ,16310
2,SFO,IST,TK,18840
2,SFO,KIX,UA,5980
2,SFO,LBG,36Q,1
2,SFO,LHR,BA,22233
2,SFO,LHR,VS,9847
2,SFO,LHR,UA,16886
2,SFO,LIS,TP,6153
2,SFO,LTO,AS,1148
2,SFO,MEL,UA,9084
2,SFO,MEX,AM,15243
2,SFO,MEX,UA,19954
2,SFO,MNL,PR,17695
2,SFO,MNL,UA,17759
2,SFO,MNL,VJT,4
2,SFO,MUC,LH,8089
2,SFO,MUC,UA,10874
2,SFO,MZT,AS,1251
2,SFO,NAN,FJ,1002
2,SFO,NRT,JL,7189
2,SFO,NRT,NH,8389
2,SFO,NRT,UA,9229
2,SFO,NRT,ZG,9394
2,SFO,ORY,BF,4261
2,SFO,PEK,CA,4156
2,SFO,PEK,UA,14326
2,SFO,PPT,UA,5507
2,SFO,PPT,BF,3125
2,SFO,PTY,CM,12860
2,SFO,PVG,MU,2309
2,SFO,PVG,UA,14286
2,SFO,PVR,AS,16024
2,SFO,PVR,UA,11478
2,SFO,PVR,VJT,10
2,SFO,SAL,TA,18567
2,SFO,SIN,SQ,7886
2,SFO,SIN,UA,19505
2,SFO,SJD,AS,14571
2,SFO,SJD,UA,12191
2,SFO,SJD,27Q,1
2,SFO,SJO,VJT,1
2,SFO,STN,VJT,1
2,SFO,SYD,QF,3213
2,SFO,SYD,UA,17444
2,SFO,TPE,CI,19012
2,SFO,TPE,UA,28476
2,SFO,TPE,BR,48757
2,SFO,WUH,CZ,5362
2,SFO,YEG,QK,3344
2,SFO,YUL,AC,6112
2,SFO,YUL,27Q,1
2,SFO,YVR,AC,21457
2,SFO,YVR,UA,25482
2,SFO,YVR,QK,3032
2,SFO,YYC,UA,7827
2,SFO,YYC,WS,3707
2,SFO,YYC,13Q,4
2,SFO,YYZ,AC,26842
2,SFO,YYZ,UA,7114
2,SFO,YYZ,PD,3358
2,SFO,YYZ,13Q,12
2,SFO,ZIH,AS,1214
2,SFO,ZRH,LX,11649
2,SGR,OSL,15Q,2
2,SGU,LBC,15Q,5
2,SIG,LRM,04Q,3
2,SIG,SBH,04Q,2
2,SIG,SXM,04Q,2
2,SIG,VIJ,04Q,8
2,SJC,BJX,Y4,2376
2,SJC,BRS,SWQ,8
2,SJC,DUB,VJT,3
2,SJC,GDL,AS,10136
2,SJC,GDL,Y4,17944
2,SJC,GMP,VJT,2
2,SJC,LBG,VJT,6
2,SJC,LTN,VJT,3
2,SJC,MEX,UA,138
2,SJC,MLM,Y4,4500
2,SJC,NHT,VJT,1
2,SJC,NGO,VJT,5
2,SJC,NRT,ZG,7392
2,SJC,PVR,AS,5229
2,SJC,SIN,UA,220
2,SJC,SJD,AS,5386
2,SJC,SNN,VJT,3
2,SJC,SNN,3EQ,3
2,SJC,YWG,1EQ,46
2,SJC,YYC,1EQ,47
2,SJC,ZCL,Y4,1693
2,SJC,CJJ,VJT,2
2,SJU,ANU,AA,160
2,SJU,ANU,3M,490
2,SJU,AXA,MQ,137
2,SJU,AXA,3M,287
2,SJU,AXA,04Q,168
2,SJU,AZS,04Q,4
2,SJU,BOG,AV,9503
2,SJU,DOM,3M,1811
2,SJU,DOM,04Q,2
2,SJU,EIS,9K,1755
2,SJU,EIS,MQ,272
2,SJU,EIS,3M,3563
2,SJU,EIS,04Q,55
2,SJU,JNB,DL,219
2,SJU,LRM,3M,121
2,SJU,LRM,04Q,6
2,SJU,MAD,IB,13777
2,SJU,NAS,AA,165
2,SJU,NEV,04Q,2
2,SJU,POP,3M,192
2,SJU,PTP,04Q,2
2,SJU,PTY,CM,14217
2,SJU,PUJ,B6,10889
2,SJU,PUJ,F9,212
2,SJU,SBH,04Q,4108
2,SJU,SDQ,B6,16392
2,SJU,SDQ,F9,681
2,SJU,SKB,AA,160
2,SJU,SKB,3M,410
2,SJU,SKB,04Q,2
2,SJU,STI,3M,1293
2,SJU,SXM,3M,393
2,SJU,SXM,04Q,4
2,SJU,VIJ,9K,402
2,SJU,VIJ,04Q,361
2,SJU,YUL,TS,1140
2,SJU,YUL,RV,1347
2,SJU,YYZ,TS,1163
2,SJU,YYZ,WS,2533
2,SJU,YYZ,RV,2267
2,SLC,AMS,DL,10547
2,SLC,CDG,DL,9992
2,SLC,CUN,DL,16073
2,SLC,CRK,DL,448
2,SLC,EIS,VJT,8
2,SLC,GDL,AM,7376
2,SLC,LHR,DL,4749
2,SLC,LIR,3FQ,12
2,SLC,MEX,DL,6846
2,SLC,MNL,DL,439
2,SLC,PVR,DL,8843
2,SLC,SJD,DL,12962
2,SLC,YUL,AC,117
2,SLC,YVR,UA,145
2,SLC,YVR,OO,3732
2,SLC,YYC,OO,7276
2,SLC,YYZ,DL,3337
2,SMF,BJX,Y4,2459
2,SMF,GDL,AM,7820
2,SMF,GDL,Y4,15811
2,SMF,MEX,Y4,2839
2,SMF,PVR,AS,784
2,SMF,SJD,WN,2421
2,SMF,SJD,AS,467
2,SMF,YVR,QK,2694
2,SMF,YYZ,UA,144
2,SMX,PVR,3EQ,7
2,SNA,BSB,VJT,3
2,SNA,MEL,VJT,2
2,SNA,PVR,WN,5664
2,SNA,SJD,WN,7460
2,SNA,YVR,AC,7358
2,SNA,YVR,WS,3990
2,SNA,YYC,WS,3225
2,SPN,ICN,OZ,4813
2,SPN,ICN,7C,22141
2,SPN,NRT,UA,2113
